,Unnamed: 0,fzf,Unnamed: 0.6,fzr,Unnamed: 0.7,steer_angle,Unnamed: 0.1,vx,Unnamed: 0.2,vy,Unnamed: 0.3,r,Unnamed: 0.4,psi,Unnamed: 0.5,wheel_angle,sideslip_f,sideslip_r,fyft,fyrt,fyf,fyr,beta
75,fzf76,5291.96156431029,fzr76,4568.72241608136,ans76,0.0244656324479462,xdot76,28.0,ydot76,-0.0246477761245697,r76,0.0050352221030108,psi76,0.0013169962994254,wheel_angle76,0.0018122690702183,-0.0024407208107396824,-0.0005924963788818329,21.69921720900637,-4.168705290972475,21.69915257663892,-4.168704559256417,-0.0008802774913622713
76,fzf77,5291.96061395827,fzr77,4568.72336966594,ans77,0.0247810580915695,xdot77,28.0,ydot77,-0.0256420623963783,r77,0.0051589332747667,psi77,0.0013679660258518,wheel_angle77,0.0018356339327089,-0.002493400829368633,-0.0006209291845343062,22.16756469283388,-4.36875466148583,22.167495784466084,-4.36875381929251,-0.0009157876867140466
77,fzf78,5291.95961660633,fzr78,4568.72437046008,ans78,0.0250960581772334,xdot78,28.0,ydot78,-0.0266600982807304,r78,0.0052839015137289,psi78,0.0014201791551362,wheel_angle78,0.0018589672723876,-0.0025468334948937424,-0.0006501373141324099,22.642603208732723,-4.57425921448219,22.64252977472491,-4.57425824776165,-0.0009521460794359565
78,fzf79,5291.9585706996,fzr79,4568.72542002863,ans79,0.0254106272955324,xdot79,28.0,ydot79,-0.0277020459340873,r79,0.005410119892645,psi79,0.0014736482232512,wheel_angle79,0.001882268688558,-0.002601024424245979,-0.0006801268457251023,23.124382670739003,-4.7852617257185734,23.124304448765677,-4.785260618953314,-0.0009893584605554996
79,fzf80,5291.95747465828,fzr80,4568.72651996164,ans80,0.0257247600444616,xdot80,28.0,ydot80,-0.0287680643259811,r80,0.0055375815592696,psi80,0.0015283856972733,wheel_angle80,0.0019055377810712,-0.0026559791076443203,-0.0007109037302469487,23.61295186527411,-5.0018040772990915,23.612868579785143,-5.001802813382985,-0.0010274305072617335
80,fzf81,5291.95632687774,fzr81,4568.72767187429,ans81,0.0260384510295102,xdot81,28.0,ydot81,-0.02985830928548,r81,0.0056662797347618,psi81,0.0015844039761248,wheel_angle81,0.0019287741503341,-0.0027117029097652686,-0.0007424737927195301,24.108358461507752,-5.223927266156326,24.10826982317211,-5.223925826266167,-0.0010663677845637151
81,fzf82,5291.95512572867,fzr82,4568.72887740674,ans82,0.0263516948637533,xdot82,28.0,ydot82,-0.0309729335468331,r82,0.0057962077121118,psi82,0.0016417153913002,wheel_angle82,0.001951977397315,-0.0027682010708570196,-0.0007748427334005726,24.610649021228586,-5.45167141216539,24.610554726360235,-5.451669775624792,-0.0011061757469196085
82,fzf83,5291.95386955723,fzr83,4568.73013822401,ans83,0.0266644861679449,xdot83,28.0,ydot83,-0.0321120867943094,r83,0.0059273588545948,psi83,0.0017003322075765,wheel_angle83,0.0019751471235515,-0.0028254787078036427,-0.0008080161288811617,25.11986900826992,-5.685075765893307,25.119768738235603,-5.685073910028667,-0.0011468597398369732
83,fzf84,5291.95255668515,fzr84,4568.73145601581,ans84,0.0269768195706103,xdot84,28.0,ydot84,-0.0332759157062447,r84,0.0060597265942518,psi84,0.0017602666237086,wheel_angle84,0.0019982829311562,-0.002883540815135041,-0.0008419994331312991,25.636062797452567,-5.924178715985448,25.635956218061107,-5.92417661597368,-0.0011884250014447327
84,fzf85,5291.95118540992,fzr85,4568.73283249647,ans85,0.027288689708138,xdot85,28.0,ydot85,-0.0344645639983112,r85,0.0061933044303985,psi85,0.0018215307731092,wheel_angle85,0.002021384422825,-0.00294239226598774,-0.0008767979784940352,26.15927368309047,-6.169017796190838,26.159160443963284,-6.1690154248986016,-0.001230876664037344
85,fzf86,5291.94975400489,fzr86,4568.7342694047,ans86,0.0276000912248722,xdot86,28.0,ydot86,-0.035678172466023,r86,0.0063280859281584,psi86,0.0018841367245147,wheel_angle86,0.0020444512018423,-0.0030020378130112676,-0.0009124169766286473,26.68954388701163,-6.419629692029289,26.689423620934146,-6.419627019843403,-0.0012742197555916431
86,fzf87,5291.94826071943,fzr87,4568.73576850356,ans87,0.0279110187732045,xdot87,28.0,ydot87,-0.0369168790264903,r87,0.0064640647170237,psi87,0.0019480964826357,wheel_angle87,0.0020674828720892,-0.003062482089226317,-0.000948861519402924,27.22691456615023,-6.676050247101272,27.226786888403865,-6.676047241750023,-0.0013184592012568206
87,fzf88,5291.94670377911,fzr88,4568.73733158019,ans88,0.0282214670136658,xdot88,28.0,ydot88,-0.0381808187594376,r88,0.00660123448944,psi88,0.0020134219887935,wheel_angle88,0.0020904790380493,-0.003123729608829866,-0.0009861365797351402,27.771425819666618,-6.938314469044018,27.771290327341042,-6.938311095409073,-0.001363599824818077
88,fzf89,5291.94508138582,fzr89,4568.73896044575,ans89,0.0285314306150182,xdot89,28.0,ydot89,-0.0394701239474958,r89,0.0067395889994164,psi89,0.002080125121543,wheel_angle89,0.0021134393048161,-0.0031857847679513922,-0.0010242470123858311,28.323116695631917,-7.2064565351352545,28.322972966917295,-7.206452755053875,-0.0014096463501343086
89,fzf90,5291.94339171794,fzr90,4568.74065693523,ans90,0.028840904254346,xdot90,28.0,ydot90,-0.0407849241157843,r90,0.0068791220611603,psi90,0.0021482176972812,wheel_angle90,0.0021363632780997,-0.003248651845358351,-0.0010631975546998291,28.882025197261182,-7.480509797547289,28.88187279072007,-7.480505569604542,-0.0014566034025503976
90,fzf91,5291.9416329305,fzr91,4568.7424229073,ans91,0.0291498826171479,xdot91,28.0,ydot91,-0.0421253460707928,r91,0.0070198275477358,psi91,0.0022177114708426,wheel_angle91,0.0021592505642331,-0.003312335003111516,-0.0011029928272988528,29.4481882887004,-7.76050678825381,29.448026742519033,-7.7605020675644845,-0.0015044755102844563
91,fzf92,5291.93980315534,fzr92,4568.74426024413,ans92,0.0294583603974275,xdot92,28.0,ydot92,-0.0434915139385769,r92,0.0071616993897451,psi92,0.0022886181360811,wheel_angle92,0.0021821007701798,-0.0033768382871723363,-0.0011436373347250774,30.021641900386392,-8.046479223592183,30.02147073160509,-8.046473961572106,-0.0015532671057905247
92,fzf93,5291.93790050128,fzr93,4568.74617085125,ans93,0.0297663322977849,xdot93,28.0,ydot93,-0.0448835492022784,r93,0.0073047315740343,psi93,0.002360949326439,wheel_angle93,0.0022049135035396,-0.003442165627959456,-0.0011851354660359198,30.602420933954406,-8.338458008483096,30.602239637676774,-8.338452152609557,-0.0016029825270971157
93,fzf94,5291.93592305426,fzr94,4568.7481566574,ans94,0.0300737930295076,xdot94,28.0,ydot94,-0.0463015707389835,r94,0.0074489181424204,psi94,0.0024347166155028,wheel_angle94,0.0022276883725561,-0.003508320840858484,-0.001227491495350619,31.19055926672941,-8.636473240311494,31.19036731531014,-8.636466733872455,-0.001653626019122072
94,fzf95,5291.93386887757,fzr95,4568.7502196143,ans95,0.0303807373126612,xdot95,28.0,ydot95,-0.0477456948559291,r95,0.0075942531904416,psi95,0.002509931517547,wheel_angle95,0.0022504249861229,-0.0035753076266822597,-0.0012707095823488235,31.786089755777503,-8.94055421247016,31.785886597988476,-8.940546994301979,-0.001705201734964105
95,fzf96,5291.93173601197,fzr96,4568.75236169654,ans96,0.0306871598761801,xdot96,28.0,ydot96,-0.0492160353260691,r96,0.0077407308661286,psi96,0.0025866054880648,wheel_angle96,0.0022731229537911,-0.003643129572084759,-0.0013147937727217233,32.38904424154399,-9.250729417570067,32.38882930171841,-9.25072142178343,-0.0017577137371714393
96,fzf97,5291.92952247585,fzr97,4568.75458490141,ans97,0.0309930554579579,xdot97,28.0,ydot97,-0.0507127034230134,r97,0.0078883453687984,psi97,0.0026647499242873,wheel_angle97,0.0022957818857746,-0.0037117901499255316,-0.00135974799857609,32.99945355105165,-9.567026550319742,32.999226228206034,-9.567017706013477,-0.0018111659989880132
97,fzf98,5291.92722626548,fzr98,4568.75689124866,ans98,0.0312984188049382,xdot98,28.0,ydot98,-0.0522358079553475,r98,0.0080370909478679,psi98,0.00274437616569,wheel_angle98,0.0023184013929583,-0.00378129271959026,-0.0014055760787917042,33.61734750070895,-9.889472510076958,33.61710716764271,-9.889462741039493,-0.0018655624055775215
98,fzf99,5291.9248453551,fzr99,4568.75928278039,ans99,0.0316032446732043,xdot99,28.0,ydot99,-0.0537854553003472,r99,0.0081869619016891,psi99,0.0028254954944885,wheel_angle99,0.0023409810869039,-0.0038516405272626293,-0.0014522817193326181,34.24275489868418,-10.218093403076272,34.2425009010566,-10.218082627474386,-0.0019209067552258144
99,fzf100,5291.92237769719,fzr100,4568.76176156085,ans100,0.0319075278280695,xdot100,28.0,ydot100,-0.0553617494370955,r100,0.0083379525764043,psi100,0.0029081191361216,wheel_angle100,0.002363520579857,-0.0039228367061516405,-0.0014998685135126902,34.87570354688415,-10.552914544335072,34.875435202268534,-10.552902674389692,-0.0019772027605219084
100,fzf101,5291.91982122256,fzr101,4568.76432967625,ans101,0.0322112630441671,xdot101,28.0,ydot101,-0.0569647919790156,r101,0.0084900573648208,psi101,0.0029922582597239,wheel_angle101,0.0023860194847531,-0.003994884276672636,-0.0015483399422160083,35.51622024251997,-10.893960459242605,35.51593683943482,-10.893947400891337,-0.002034454049518106
101,fzf102,5291.91717384062,fzr102,4568.76698923457,ans102,0.0325144451055398,xdot102,28.0,ydot102,-0.0585946822058274,r102,0.0086432707053059,psi102,0.0030779239785866,wheel_angle102,0.0024084774152251,-0.004067786146584996,-0.001597699374072553,36.16433077928849,-11.24125488483446,36.16403157620546,-11.241240537380586,-0.002092664166869487
102,fzf103,5291.9144334395,fzr103,4568.76974236541,ans103,0.0328170688057295,xdot103,28.0,ydot103,-0.0602515170949388,r103,0.0087975870807005,psi103,0.0031651273506082,wheel_angle103,0.0024308939856096,-0.004141545111084491,-0.0016479500655897472,36.82005994814921,-11.594820770757114,36.81974417247779,-11.594805026504767,-0.0021518365749531743
103,fzf104,5291.91159788628,fzr104,4568.77259121977,ans104,0.0331191289478669,xdot104,28.0,ydot104,-0.0619353913522819,r104,0.0089530010172516,psi104,0.0032538793787331,wheel_angle104,0.002453268810953,-0.004216163852851834,-0.0016990951612404234,37.48343153771248,-11.954680279926048,37.483098384761156,-11.9546630238013,-0.002211974654967737
104,fzf105,5291.90866502716,fzr105,4568.77553796985,ans105,0.0334206203447602,xdot105,28.0,ydot105,-0.063646397442604,r105,0.0091095070835638,psi105,0.0033441910113812,wheel_angle105,0.0024756015070193,-0.004291644942059929,-0.0017511376935077576,38.154468334259626,-12.320854788881388,38.15411696617346,-12.320835898038972,-0.002273081708013084
105,fzf106,5291.90563268766,fzr106,4568.77858480893,ans106,0.0337215378189846,xdot106,28.0,ydot106,-0.0653846256192212,r106,0.009267099889568,psi106,0.0034360731428656,wheel_angle106,0.0024978916902951,-0.004367990836335959,-0.0018040805828877882,38.8331921213617,-12.693364887845702,38.832821666036196,-12.693344231261117,-0.0023351609561511255
106,fzf107,5291.90249867282,fzr107,4568.78173395106,ans107,0.0340218762029713,xdot107,28.0,ydot107,-0.0671501639532464,r107,0.0094257740855092,psi107,0.0035295366138013,wheel_angle107,0.0025201389779979,-0.004445203880685013,-0.0018579266378500998,39.51962367915599,-13.07223038048719,39.51923322912714,-13.07220781853392,-0.0023982155434476233
107,fzf108,5291.89926076738,fzr108,4568.784987631,ans108,0.0343216303390959,xdot108,28.0,ydot108,-0.0689430983622993,r108,0.0095855243609503,psi108,0.0036245922115032,wheel_angle108,0.0025423429880811,-0.004523286307369429,-0.0019126785547574038,40.21378278322858,-13.45747028339465,40.21337139453904,-13.457445667406256,-0.002462248536995506
108,fzf109,5291.89591673597,fzr109,4568.7883481039,ans109,0.034620795079767,xdot109,28.0,ydot109,-0.070763512638708,r109,0.0097463454437944,psi109,0.0037212506703741,wheel_angle109,0.0025645033392419,-0.00460224023575063,-0.0019683389177445492,40.91568820316333,-13.849102825266533,40.91525489420466,-13.849075997083373,-0.0025272629279199836
109,fzf110,5291.89246432336,fzr110,4568.7918176452,ans110,0.0349193652875149,xdot110,28.0,ydot110,-0.0726114884772109,r110,0.0099082320993231,psi110,0.0038195226722839,wheel_angle110,0.002586619650927,-0.004682067672089152,-0.0020249101985577605,41.62535770071942,-14.247145445821001,41.62490145105035,-14.247116237321341,-0.002593261632365783
110,fzf111,5291.88890125459,fzr111,4568.79539855036,ans111,0.0352173358350795,xdot111,28.0,ydot111,-0.0744871055021676,r111,0.0100711791292519,psi111,0.003919418846938,wheel_angle111,0.0026086915433391,-0.004762770509306583,-0.0020823947563547384,42.34280802766926,-14.65161479443035,42.34232777680996,-14.651583027045636,-0.0026602474924668053
111,fzf112,5291.88522523523,fzr112,4568.7990931347,ans112,0.0355147016054988,xdot112,28.0,ydot112,-0.0763904412942878,r112,0.0102351813708012,psi112,0.0040209497722372,wheel_angle112,0.0026307186374443,-0.004844350526710322,-0.002140794837466445,43.068054923306875,-15.062526728486377,43.06754956950927,-15.06249221270046,-0.002728223277298532
112,fzf113,5291.88143395153,fzr113,4568.80290373319,ans113,0.035811457492196,xdot113,28.0,ydot113,-0.0783215714168858,r113,0.0104002336957839,psi113,0.0041241259746284,wheel_angle113,0.0026527005549774,-0.004926809389678896,-0.002200112575121226,43.80111311160449,-15.479896311500793,43.80058151059858,-15.4798588463329,-0.002797191683813451
113,fzf114,5291.87752507068,fzr114,4568.80683270021,ans114,0.036107598399068,xdot114,28.0,ydot114,-0.08028056944167,r114,0.0105663310097084,psi114,0.0042289579294457,wheel_angle114,0.0026746369184495,-0.005010148649313147,-0.0022603499891321703,44.54199629806663,-15.903737810946993,44.541437261782995,-15.90369718341823,-0.002867155337759838
114,fzf115,5291.873496241,fzr115,4568.81088240941,ans115,0.0364031192405725,xdot115,28.0,ydot115,-0.082267506974074,r115,0.0107334682508967,psi115,0.0043354560612432,wheel_angle115,0.0026965273511534,-0.005094369742049581,-0.002321508985548448,45.290717166247184,-16.334064695848866,45.29012946151557,-16.334020680432076,-0.002938116794584128
115,fzf116,5291.8693450921,fzr116,4568.81505525345,ans116,0.0366980149418152,xdot116,28.0,ydot116,-0.0842824536781386,r116,0.0109016403896179,psi116,0.0044436307441186,wheel_angle116,0.0027183714771714,-0.0051794739892413975,-0.0023835913562715036,46.047287373978975,-16.770889634122064,46.046669721203244,-16.770841992174873,-0.0030100785403172096
116,fzf117,5291.86506923516,fzr117,4568.8193536438,ans117,0.0369922804386376,xdot117,28.0,ydot117,-0.0863254773009524,r117,0.0110708424272365,psi117,0.0045534923020285,wheel_angle117,0.0027401689213805,-0.005265462596703129,-0.002446598778636988,46.81171754928068,-17.21422448967445,46.81106862109013,-17.21417296885533,-0.0030830429924449208
117,fzf118,5291.8606662631,fzr118,4568.82378001055,ans118,0.037285910677703,xdot118,28.0,ydot118,-0.0883966436966571,r118,0.0112410693953751,psi118,0.0046650510090951,wheel_angle118,0.0027619193094594,-0.005352336654224188,-0.002510532814963279,47.58401728598653,-17.66408031927162,47.58333570586382,-17.664024652938807,-0.0031570125007629552
118,fzf119,5291.8561337508,fzr119,4568.82833680216,ans119,0.0375789006165841,xdot119,28.0,ydot119,-0.0904960168500277,r119,0.0114123163550913,psi119,0.0047783170899048,wheel_angle119,0.0027836222678951,-0.0054400971350501825,-0.002575394912067611,48.36419513908998,-18.12046736917434,48.363479479975744,-18.12040727576749,-0.0032319893482165595
119,fzf120,5291.85146925532,fzr120,4568.8330264853,ans120,0.0378712452238493,xdot120,28.0,ydot120,-0.0926236588996325,r120,0.0115845783960687,psi120,0.0048933007197981,wheel_angle120,0.0028052774239888,-0.005528744895332636,-0.0026411864007506933,49.15225861980648,-18.583395071554552,49.151507402681,-18.583330253958994,-0.0033079757517251764
120,fzf121,5291.84667031611,fzr121,4568.83785154459,ans121,0.0381629394791489,xdot121,28.0,ydot121,-0.0947796301605819,r121,0.0117578506358218,psi121,0.0050100120251524,wheel_angle121,0.0028268844058628,-0.005618280673549874,-0.0027079084952508444,49.9482141903801,-19.052872040696666,49.94742588282207,-19.05280218559016,-0.0033849738629923728
121,fzf122,5291.84173445522,fzr122,4568.8428144824,ans122,0.0384539783733018,xdot122,28.0,ydot122,-0.0969639891468718,r122,0.011932128218914,psi122,0.0051284610836561,wheel_angle122,0.0028484428424668,-0.005708705089898578,-0.002775562292668666,50.752067258629346,-19.528906068991596,50.751240273352224,-19.528830846173484,-0.0034629857693012516
122,fzf123,5291.83665917753,fzr123,4568.84791781863,ans123,0.0387443569083809,xdot123,28.0,ydot123,-0.0991767925933302,r123,0.0121074063161893,psi123,0.0052486579245751,wheel_angle123,0.0028699523635837,-0.005800018645657181,-0.002844148772363317,51.56382217224316,-20.01150412273097,51.56295486560922,-20.011423184433664,-0.0035420134942956557
123,fzf124,5291.83144197096,fzr124,4568.85316409049,ans124,0.0390340700977995,xdot124,28.0,ydot124,-0.101418095477172,r124,0.0122836801240165,psi124,0.0053706125290123,wheel_angle124,0.002891412599837,-0.00589222172252437,-0.0029136687953214523,52.383482212855505,-20.500672337708863,52.38257288336805,-20.50058531789158,-0.003622058998747346
124,fzf125,5291.82608030671,fzr125,4568.85855585229,ans125,0.0393231129663966,xdot125,28.0,ydot125,-0.103687951039171,r125,0.0124609448635465,psi125,0.0054943348301584,wheel_angle125,0.002912823182696,-0.005985314581930058,-0.0029841231034999946,53.211049589875856,-20.996416014639355,53.21009647664987,-20.99632252826409,-0.0037031241813094717
125,fzf126,5291.82057163942,fzr126,4568.86409567521,ans126,0.0396114805505223,xdot126,28.0,ydot126,-0.105986410804454,r126,0.0126391957799824,psi126,0.005619834713537,wheel_angle126,0.002934183744483,-0.006079297364324219,-0.0030555123191438054,54.046525434122266,-21.498739614397312,54.045526715334006,-21.498639256686996,-0.0037852108792565077
126,fzf127,5291.81491340749,fzr127,4568.86978614706,ans127,0.0398991678981235,xdot127,28.0,ydot127,-0.10831352460292,r127,0.0128184281418609,psi127,0.0057471220172404,wheel_angle127,0.0029554939183794,-0.00617417008844163,-0.0031278369440794216,54.88990979124217,-22.00764675309049,54.888863582558024,-22.00753909876934,-0.0038683208692107717
127,fzf128,5291.80910303323,fzr128,4568.87562987209,ans128,0.0401861700688282,xdot128,28.0,ydot128,-0.110669340589307,r128,0.0129986372403467,psi128,0.0058762065321604,wheel_angle128,0.0029767533384317,-0.006269932650545295,-0.0032010973589865037,55.74120161494224,-22.523140196974868,55.74010596792744,-22.523024799490933,-0.003952455867856324
128,fzf129,5291.8031379231,fzr129,4568.88162947074,ans129,0.0404724821340312,xdot129,28.0,ydot129,-0.113053905262885,r129,0.0131798183885387,psi129,0.0060070980022106,wheel_angle129,0.0029979616395578,-0.006366584823649303,-0.0032752938226473407,56.600398760036825,-23.045221857215143,56.599251660544375,-23.045098247945102,-0.004037617532639474
129,fzf130,5291.79701546795,fzr130,4568.88778757942,ans130,0.0407580991769777,xdot130,28.0,ydot130,-0.115467263486805,r130,0.0133619669207872,psi130,0.0061398061245424,wheel_angle130,0.0030191184575539,-0.006464126256723648,-0.0033504264711765566,57.46749797533619,-23.573892784505723,57.46629734187672,-23.573760471941952,-0.004123807462456982
130,fzf131,5291.79073304324,fzr131,4568.89410685028,ans131,0.0410430162928489,xdot131,28.0,ydot131,-0.117909458507108,r131,0.013545078192023,psi131,0.0062743405497541,wheel_angle131,0.0030402234290999,-0.0065625564738801545,-0.0034264953172322074,58.34249489636723,-24.10915316356056,58.341238578460256,-24.109011632480566,-0.004211027198332074
131,fzf132,5291.78428800928,fzr132,4568.90058995098,ans132,0.0413272285888453,xdot132,28.0,ydot132,-0.120380531971381,r132,0.0137291475770975,psi132,0.0064107108820935,wheel_angle132,0.0030612761917663,-0.0066618748735432776,-0.003503500249208973,59.22538403796022,-24.651002307476592,59.22406981446742,-24.650851018094922,-0.004299278224077822
132,fzf133,5291.77767771145,fzr133,4568.90723956447,ans133,0.0416107311842711,xdot133,28.0,ydot133,-0.122880523947088,r133,0.013914170470134,psi133,0.0065489266796539,wheel_angle133,0.00308227638402,-0.006762080727605393,-0.0035814410304156135,60.11615878669804,-25.199438651986256,60.11478436413926,-25.199277039088965,-0.004388561966948887
